300175,300072,0.14
300175,300149,0.07
300175,300126,0.13
300175,300078,0.07
300175,300003,0.06
300175,300009,0.07
300116,300204,0.06
300116,300115,0.15
300116,300210,0.10
300116,300011,0.06
300116,300132,0.05
300116,300018,0.07
300116,300110,0.06
300116,300186,0.06
300116,300130,0.10
300116,300081,0.08
300116,300111,0.07
300116,300034,0.06
300116,300173,0.07
300116,300080,0.06
300072,300175,0.14
300072,300149,0.07
300072,300126,0.89
300072,300202,0.06
300072,300078,0.07
300176,300159,0.43
300176,300164,0.17
300176,300158,0.08
300176,300196,0.06
300038,300037,0.06
300038,300096,0.05
300019,300002,0.06
300019,300010,0.05
300019,300124,0.07
300019,300112,0.08
300019,300099,0.06
300019,300086,0.06
300019,300210,0.10
300019,300209,0.06
300019,300052,0.05
300019,300130,0.05
300019,300082,0.06
300019,300083,0.06
300019,300013,0.11
300019,300048,0.05
300138,300194,0.09
300138,300124,0.10
300138,300099,0.07
300138,300190,0.11
300138,300197,0.09
300138,300183,0.08
300138,300207,0.08
300138,300150,0.08
300138,300055,0.08
300119,300030,0.05
300002,300019,0.06
300002,300010,0.05
300002,300209,0.06
300002,300202,0.05
300002,300130,0.05
300002,300048,0.05
300010,300019,0.05
300010,300002,0.05
300010,300028,0.05
300010,300192,0.04
300010,300159,0.06
300010,300140,0.06
300010,300093,0.11
300010,300209,0.05
300010,300026,0.05
300010,300091,0.05
300010,300130,0.04
300010,300137,0.04
300010,300131,0.05
300010,300196,0.04
300010,300048,0.04
300010,300055,0.05
300194,300138,0.09
300194,300124,0.08
300194,300190,0.09
300194,300059,0.07
300194,300197,0.08
300194,300115,0.08
300194,300183,0.07
300194,300207,0.07
300194,300186,0.07
300194,300150,0.07
300168,300076,0.05
300168,300156,0.05
300168,300135,0.05
300168,300210,0.04
300168,300183,0.11
300168,300209,0.05
300168,300036,0.04
300168,300052,0.04
300168,300151,0.05
300168,300027,0.05
300168,300102,0.04
300063,300027,0.07
300022,300149,0.08
300022,300154,0.06
300022,300090,0.07
300022,300130,0.06
300022,300030,0.06
300022,300027,0.08
300022,300092,0.07
300022,300053,0.08
300022,300173,0.09
300022,300041,0.07
300040,300143,0.06
300040,300207,0.08
300040,300198,0.07
300040,300193,0.12
300076,300168,0.05
300076,300154,0.05
300076,300090,0.07
300076,300210,0.05
300076,300183,0.07
300076,300094,0.08
300076,300209,0.06
300076,300088,0.06
300076,300091,0.06
300076,300126,0.07
300076,300074,0.08
300076,300052,0.20
300076,300021,0.06
300076,300096,0.06
300076,300017,0.06
300076,300151,0.78
300076,300042,0.08
300076,300174,0.07
300076,300082,0.06
300076,300016,0.07
300076,300167,0.11
300076,300092,0.06
300076,300102,0.06
300076,300213,0.08
300076,300147,0.07
300076,300083,0.07
300076,300013,0.20
300165,300157,0.07
300165,300004,0.06
300165,300136,0.06
300165,300213,0.07
300070,300197,0.06
300070,300054,0.06
300070,300079,0.06
300070,300120,0.08
300061,300128,0.08
300061,300146,0.06
300061,300137,0.06
300061,300106,0.06
300014,300088,0.06
300014,300071,0.07
300014,300146,0.05
300014,300067,0.05
300014,300039,0.08
300156,300168,0.05
300156,300135,0.06
300156,300183,0.06
300156,300036,0.05
300156,300089,0.07
300156,300052,0.05
300156,300073,0.05
300156,300027,0.06
300156,300102,0.05
300156,300181,0.07
300156,300127,0.07
300033,300103,0.06
300033,300207,0.06
300033,300049,0.14
300149,300175,0.07
300149,300072,0.07
300149,300022,0.08
300149,300012,0.14
300149,300126,0.06
300149,300078,0.07
300149,300173,0.08
300105,300000,0.08
300105,300177,0.08
300105,300171,0.06
300062,300204,0.06
300062,300123,0.06
300062,300004,0.06
300062,300132,0.05
300062,300095,0.05
300062,300206,0.05
300062,300173,0.07
300170,300145,0.05
300170,300143,0.05
300170,300166,0.06
300170,300036,0.05
300170,300148,0.07
300180,300124,0.07
300180,300005,0.06
300180,300195,0.06
300180,300100,0.07
300180,300179,0.19
300180,300181,0.23
300124,300019,0.07
300124,300138,0.10
300124,300194,0.08
300124,300180,0.07
300124,300112,0.10
300124,300099,0.07
300124,300086,0.07
300124,300190,0.10
300124,300197,0.08
300124,300210,0.05
300124,300183,0.08
300124,300207,0.08
300124,300052,0.06
300124,300150,0.08
300124,300082,0.07
300124,300083,0.07
300124,300013,0.06
300012,300149,0.14
300112,300019,0.08
300112,300124,0.10
300112,300099,0.07
300112,300086,0.08
300112,300210,0.06
300112,300104,0.08
300112,300098,0.67
300112,300052,0.07
300112,300021,0.07
300112,300082,0.07
300112,300083,0.08
300112,300013,0.07
300112,300107,0.09
300204,300116,0.06
300204,300062,0.06
300204,300154,0.05
300204,300115,0.07
300204,300210,0.05
300204,300085,0.06
300204,300011,0.06
300204,300132,0.10
300204,300166,0.06
300204,300036,0.05
300204,300186,0.12
300204,300130,0.05
300204,300081,0.08
300204,300092,0.06
300204,300015,0.06
300204,300013,0.05
300204,300053,0.06
300204,300173,0.15
300154,300022,0.06
300154,300076,0.05
300154,300204,0.05
300154,300169,0.04
300154,300201,0.05
300154,300085,0.10
300154,300051,0.05
300154,300088,0.10
300154,300166,0.05
300154,300036,0.04
300154,300097,0.05
300154,300074,0.06
300154,300122,0.05
300154,300052,0.04
300154,300021,0.05
300154,300151,0.05
300154,300042,0.06
300154,300067,0.09
300154,300015,0.05
300154,300147,0.05
300154,300137,0.04
300154,300013,0.04
300154,300084,0.11
300045,300145,0.06
300045,300103,0.07
300045,300140,0.08
300045,300079,0.08
300045,300118,0.08
300045,300006,0.07
300045,300098,0.09
300045,300207,0.07
300045,300096,0.06
300045,300030,0.06
300045,300101,0.07
300045,300114,0.08
300045,300109,0.18
300045,300129,0.18
300045,300034,0.07
300045,300196,0.05
300045,300139,0.08
300045,300107,0.08
300045,300120,0.10
300045,300162,0.10
300099,300019,0.06
300099,300138,0.07
300099,300124,0.07
300099,300112,0.07
300099,300086,0.06
300099,300210,0.04
300099,300103,0.06
300099,300182,0.13
300099,300202,0.05
300099,300052,0.05
300099,300110,0.12
300099,300113,0.06
300099,300071,0.21
300099,300187,0.05
300099,300095,0.05
300099,300082,0.43
300099,300179,0.05
300099,300083,0.06
300099,300013,0.05
300099,300172,0.06
300099,300080,0.05
300099,300084,0.06
300028,300010,0.05
300028,300075,0.07
300028,300145,0.06
300028,300086,0.06
300028,300103,0.06
300028,300093,0.14
300028,300088,0.06
300028,300026,0.06
300028,300091,0.06
300028,300089,0.07
300028,300052,0.06
300028,300100,0.08
300028,300067,0.05
300028,300092,0.06
300075,300028,0.07
300075,300000,0.08
300075,300103,0.07
300075,300182,0.08
300075,300088,0.06
300075,300166,0.07
300075,300097,0.07
300075,300052,0.06
300075,300030,0.06
300075,300117,0.09
300075,300067,0.06
300075,300114,0.08
300075,300092,0.06
300161,300207,0.07
300161,300113,0.08
300157,300165,0.07
300157,300004,0.07
300157,300213,0.40
300135,300168,0.05
300135,300156,0.06
300135,300183,0.06
300135,300093,0.06
300135,300036,0.05
300135,300052,0.05
300135,300027,0.06
300135,300102,0.11
300145,300170,0.05
300145,300045,0.06
300145,300028,0.06
300145,300086,0.05
300145,300103,0.05
300145,300140,0.06
300145,300079,0.06
300145,300118,0.06
300145,300006,0.05
300145,300142,0.06
300145,300098,0.07
300145,300166,0.06
300145,300057,0.05
300145,300089,0.06
300145,300100,0.06
300145,300096,0.05
300145,300030,0.05
300145,300101,0.05
300145,300114,0.06
300145,300109,0.06
300145,300129,0.06
300145,300137,0.05
300145,300034,0.06
300145,300008,0.05
300145,300107,0.06
300145,300120,0.07
300145,300162,0.07
300005,300180,0.06
300005,300160,0.08
300005,300044,0.07
300005,300100,0.07
300005,300186,0.06
300005,300189,0.06
300086,300019,0.06
300086,300124,0.07
300086,300112,0.08
300086,300099,0.06
300086,300028,0.06
300086,300145,0.05
300086,300210,0.05
300086,300037,0.06
300086,300089,0.07
300086,300052,0.05
300086,300100,0.07
300086,300082,0.06
300086,300083,0.06
300086,300013,0.05
300199,300183,0.07
300199,300053,0.07
300000,300105,0.08
300000,300075,0.08
300000,300182,0.08
300000,300166,0.08
300000,300097,0.08
300000,300091,0.06
300000,300113,0.08
300000,300177,0.09
300000,300030,0.06
300000,300117,0.10
300000,300114,0.08
300000,300133,0.08
300000,300144,0.08
300169,300154,0.04
300169,300201,0.06
300169,300088,0.05
300169,300122,0.06
300169,300067,0.05
300169,300080,0.05
300192,300010,0.04
300192,300158,0.05
300192,300196,0.04
300192,300193,0.07
300190,300138,0.11
300190,300194,0.09
300190,300124,0.10
300190,300197,0.20
300190,300183,0.08
300190,300207,0.08
300190,300150,0.18
300190,300055,0.08
300059,300194,0.07
300059,300185,0.06
