500033,500106,0.07
500033,500119,0.06
500033,500125,0.07
500033,500075,0.06
500033,500093,0.05
500033,500209,0.05
500033,500014,0.06
500033,500133,0.06
500033,500111,0.05
500033,500189,0.06
500033,500145,0.07
500033,500002,0.07
500033,500172,0.05
500033,500163,0.06
500033,500123,0.07
500033,500267,0.11
500033,500043,0.06
500033,500227,0.06
500033,500134,0.05
500033,500159,0.05
500033,500132,0.05
500152,500221,0.06
500152,500047,0.06
500152,500163,0.08
500152,500051,0.07
500152,500041,0.08
500152,500005,0.08
500120,500081,0.06
500120,500108,0.05
500120,500173,0.05
500120,500241,0.06
500120,500150,0.07
500120,500070,0.07
500120,500119,0.06
500120,500213,0.12
500120,500198,0.04
500120,500048,0.06
500120,500125,0.07
500120,500003,0.06
500120,500221,0.11
500120,500179,0.05
500120,500021,0.06
500120,500186,0.05
500120,500075,0.06
500120,500093,0.05
500120,500174,0.06
500120,500209,0.05
500120,500112,0.06
500120,500014,0.06
500120,500252,0.06
500120,500030,0.05
500120,500208,0.06
500120,500001,0.05
500120,500203,0.06
500120,500045,0.05
500120,500266,0.05
500120,500219,0.05
500120,500036,0.05
500120,500130,0.06
500120,500199,0.05
500120,500193,0.06
500120,500004,0.07
500120,500094,0.07
500120,500163,0.06
500120,500063,0.07
500120,500255,0.06
500120,500168,0.05
500120,500097,0.06
500120,500227,0.06
500120,500211,0.05
500120,500049,0.12
500120,500253,0.06
500120,500240,0.06
500120,500100,0.06
500120,500220,0.06
500120,500099,0.05
500251,500081,0.07
500251,500034,0.07
500251,500238,0.07
500251,500190,0.07
500251,500230,0.08
500023,500118,0.05
500023,500146,0.06
500023,500109,0.06
500023,500026,0.06
500023,500235,0.08
500023,500210,0.06
500023,500048,0.07
500023,500254,0.07
500023,500125,0.07
500023,500003,0.07
500023,500047,0.05
500023,500179,0.05
500023,500021,0.06
500023,500209,0.05
500023,500112,0.06
500023,500065,0.05
500023,500248,0.07
500023,500057,0.07
500023,500085,0.07
500023,500234,0.08
500023,500069,0.06
500023,500007,0.05
500023,500225,0.08
500023,500165,0.06
500023,500263,0.07
500023,500166,0.07
500023,500096,0.06
500023,500002,0.07
500023,500028,0.05
500023,500113,0.07
500023,500245,0.07
500023,500171,0.08
500023,500032,0.07
500023,500267,0.06
500023,500097,0.07
500023,500019,0.06
500023,500043,0.06
500023,500134,0.05
500023,500101,0.08
500023,500035,0.06
500023,500044,0.05
500023,500247,0.05
500023,500156,0.06
500259,500157,0.08
500259,500146,0.07
500259,500011,0.09
500259,500073,0.06
500259,500070,0.10
500259,500222,0.07
500259,500116,0.07
500259,500209,0.06
500259,500102,0.08
500259,500131,0.17
500259,500172,0.06
500259,500063,0.10
500259,500159,0.06
500259,500114,0.09
500259,500247,0.06
500226,500244,0.06
500157,500259,0.08
500157,500142,0.25
500157,500108,0.06
500157,500180,0.29
500157,500109,0.06
500157,500119,0.06
500157,500210,0.06
500157,500048,0.07
500157,500125,0.08
500157,500147,0.07
500157,500179,0.18
500157,500021,0.07
500157,500186,0.06
500157,500079,0.05
500157,500196,0.12
500157,500237,0.07
500157,500116,0.06
500157,500264,0.38
500157,500054,0.12
500157,500085,0.08
500157,500238,0.15
500157,500181,0.08
500157,500080,0.06
500157,500203,0.06
500157,500145,0.08
500157,500258,0.14
500157,500236,0.08
500157,500214,0.23
500157,500084,0.15
500157,500149,0.06
500157,500002,0.08
500157,500172,0.06
500157,500009,0.05
500157,500183,0.06
500157,500199,0.06
500157,500195,0.13
500157,500161,0.14
500157,500095,0.33
500157,500190,0.15
500157,500158,0.14
500157,500257,0.14
500157,500197,0.13
500157,500211,0.06
500157,500101,0.08
500157,500159,0.06
500157,500253,0.06
500157,500250,0.07
500135,500078,0.12
500135,500106,0.11
500142,500157,0.25
500142,500108,0.06
500142,500180,0.13
500142,500073,0.06
500142,500106,0.08
500142,500119,0.14
500142,500210,0.06
500142,500198,0.05
500142,500048,0.08
500142,500125,0.08
500142,500147,0.08
500142,500022,0.06
500142,500179,0.12
500142,500021,0.07
500142,500186,0.06
500142,500079,0.06
500142,500196,0.12
500142,500237,0.07
500142,500116,0.06
500142,500264,0.21
500142,500054,0.12
500142,500085,0.08
500142,500238,0.17
500142,500181,0.08
500142,500080,0.07
500142,500203,0.07
500142,500145,0.08
500142,500258,0.15
500142,500236,0.08
500142,500214,0.15
500142,500084,0.17
500142,500149,0.06
500142,500002,0.08
500142,500038,0.06
500142,500009,0.05
500142,500183,0.06
500142,500199,0.12
500142,500195,0.14
500142,500161,0.25
500142,500095,0.15
500142,500190,0.08
500142,500158,0.15
500142,500082,0.07
500142,500197,0.14
500142,500211,0.06
500142,500101,0.09
500142,500253,0.07
500142,500250,0.07
500118,500023,0.05
500118,500109,0.11
500118,500105,0.05
500118,500265,0.05
500118,500003,0.06
500118,500212,0.05
500118,500222,0.05
500118,500179,0.04
500118,500239,0.05
500118,500069,0.05
500118,500181,0.06
500118,500027,0.09
500118,500124,0.04
500118,500087,0.06
500118,500028,0.05
500118,500191,0.06
500118,500231,0.05
500118,500094,0.06
500118,500086,0.04
500118,500267,0.05
500118,500141,0.06
500118,500097,0.06
500118,500127,0.06
500118,500067,0.05
500118,500240,0.05
500118,500185,0.05
500118,500156,0.05
500118,500103,0.06
500139,500031,0.10
500139,500059,0.08
500010,500073,0.06
500010,500260,0.08
500010,500222,0.07
500010,500237,0.07
500010,500228,0.08
500010,500181,0.08
500010,500001,0.55
500010,500258,0.07
500010,500084,0.08
500010,500130,0.07
500010,500232,0.07
500010,500004,0.09
500010,500245,0.08
500010,500188,0.17
500010,500215,0.08
500010,500255,0.07
500010,500141,0.08
500010,500137,0.08
500010,500039,0.08
500010,500156,0.23
500140,500146,0.07
500140,500148,0.08
500140,500019,0.08
500042,500037,0.05
500042,500026,0.10
500042,500198,0.04
500042,500047,0.04
500042,500079,0.04
500042,500053,0.04
500042,500239,0.04
500042,500020,0.10
500042,500065,0.04
500042,500062,0.04
500042,500029,0.11
500042,500007,0.47
500042,500087,0.05
500042,500036,0.04
500042,500096,0.05
500042,500028,0.04
500042,500009,0.04
500042,500243,0.05
500042,500086,0.04
500042,500153,0.06
500042,500025,0.04
500042,500044,0.04
500042,500177,0.04
500042,500024,0.05
500078,500135,0.12
500078,500106,0.22
