700112,700004,0.10
700112,700171,0.05
700112,700074,0.04
700112,700002,0.10
700112,700035,0.05
700112,700069,0.09
700112,700018,0.09
700112,700055,0.10
700112,700076,0.05
700112,700014,0.09
700112,700161,0.05
700112,700148,0.05
700112,700096,0.05
700112,700079,0.10
700112,700068,0.09
700183,700135,0.05
700183,700139,0.05
700183,700072,0.05
700183,700065,0.05
700183,700172,0.05
700183,700151,0.06
700183,700037,0.06
700183,700022,0.06
700183,700085,0.05
700183,700160,0.06
700183,700157,0.10
700183,700070,0.05
700183,700180,0.10
700183,700012,0.05
700183,700027,0.05
700183,700116,0.05
700183,700082,0.05
700129,700024,0.04
700129,700019,0.05
700129,700030,0.05
700129,700143,0.05
700129,700111,0.04
700129,700152,0.05
700129,700160,0.05
700129,700140,0.05
700129,700012,0.05
700129,700020,0.05
700129,700142,0.04
700129,700108,0.04
700129,700117,0.38
700129,700042,0.04
700129,700068,0.04
700129,700058,0.04
700177,700146,0.06
700177,700116,0.08
700146,700177,0.06
700146,700031,0.09
700146,700179,0.08
700146,700035,0.15
700146,700155,0.10
700146,700044,0.15
700146,700053,0.14
700146,700134,0.04
700146,700015,0.10
700146,700047,0.12
700146,700090,0.09
700146,700149,0.09
700146,700122,0.10
700146,700141,0.08
700146,700037,0.12
700146,700157,0.09
700146,700121,0.09
700146,700048,0.13
700146,700180,0.09
700146,700023,0.08
700146,700095,0.10
700146,700106,0.10
700146,700003,0.09
700146,700137,0.08
700168,700171,0.07
700062,700028,0.06
700062,700105,0.06
700062,700034,0.06
700062,700065,0.05
700062,700067,0.06
700062,700126,0.16
700062,700162,0.05
700062,700175,0.05
700062,700000,0.05
700062,700110,0.05
700062,700111,0.18
700062,700059,0.05
700062,700100,0.05
700062,700013,0.11
700062,700166,0.17
700062,700123,0.06
700062,700055,0.06
700062,700114,0.06
700062,700010,0.06
700062,700101,0.05
700062,700167,0.06
700062,700056,0.29
700062,700153,0.06
700004,700112,0.10
700004,700030,0.05
700004,700016,0.05
700004,700002,0.11
700004,700000,0.05
700004,700110,0.11
700004,700118,0.04
700004,700069,0.40
700004,700134,0.05
700004,700131,0.06
700004,700018,0.40
700004,700055,0.12
700004,700114,0.06
700004,700014,0.10
700004,700070,0.05
700004,700007,0.06
700004,700142,0.05
700004,700089,0.05
700004,700056,0.05
700004,700079,0.11
700004,700068,0.40
700028,700062,0.06
700028,700026,0.06
700028,700111,0.05
700028,700169,0.05
700028,700048,0.05
700028,700056,0.05
700094,700174,0.11
700094,700139,0.11
700094,700130,0.09
700094,700065,0.11
700094,700016,0.06
700094,700104,0.11
700094,700150,0.12
700094,700120,0.11
700094,700110,0.11
700094,700159,0.13
700094,700107,0.06
700094,700164,0.18
700094,700132,0.10
700094,700029,0.05
700094,700047,0.05
700094,700178,0.13
700094,700156,0.11
700094,700145,0.20
700094,700131,0.06
700094,700141,0.04
700094,700077,0.10
700094,700114,0.12
700094,700070,0.11
700094,700012,0.06
700094,700027,0.06
700094,700125,0.12
700094,700153,0.12
700105,700062,0.06
700105,700034,0.06
700105,700038,0.05
700105,700154,0.06
700105,700065,0.05
700105,700175,0.18
700105,700080,0.08
700105,700000,0.05
700105,700159,0.06
700105,700059,0.05
700105,700015,0.04
700105,700100,0.05
700105,700169,0.11
700105,700013,0.05
700105,700052,0.05
700105,700055,0.06
700105,700010,0.06
700105,700101,0.05
700105,700050,0.08
700105,700096,0.06
700105,700082,0.06
700034,700062,0.06
700034,700105,0.06
700034,700024,0.05
700034,700045,0.20
700034,700038,0.05
700034,700009,0.05
700034,700065,0.05
700034,700030,0.06
700034,700104,0.05
700034,700175,0.05
700034,700039,0.06
700034,700000,0.33
700034,700069,0.05
700034,700059,0.05
700034,700015,0.04
700034,700029,0.05
700034,700100,0.05
700034,700013,0.05
700034,700011,0.05
700034,700057,0.05
700034,700055,0.06
700034,700076,0.06
700034,700161,0.06
700034,700182,0.11
700034,700020,0.27
700034,700010,0.21
700034,700007,0.29
700034,700101,0.05
700034,700041,0.06
700034,700167,0.06
700034,700096,0.06
700034,700042,0.05
700034,700068,0.05
700034,700058,0.05
700024,700129,0.04
700024,700034,0.05
700024,700045,0.05
700024,700001,0.04
700024,700038,0.18
700024,700009,0.04
700024,700087,0.05
700024,700030,0.10
700024,700104,0.04
700024,700000,0.04
700024,700015,0.07
700024,700029,0.04
700024,700011,0.09
700024,700057,0.09
700024,700077,0.04
700024,700076,0.05
700024,700070,0.04
700024,700182,0.04
700024,700020,0.10
700024,700007,0.10
700024,700101,0.04
700024,700041,0.05
700024,700167,0.05
700024,700096,0.05
700024,700117,0.05
700024,700042,0.04
700024,700058,0.08
700024,700181,0.05
700045,700034,0.20
700045,700024,0.05
700045,700038,0.05
700045,700009,0.05
700045,700030,0.06
700045,700104,0.05
700045,700033,0.06
700045,700000,0.18
700045,700084,0.05
700045,700015,0.04
700045,700029,0.05
700045,700011,0.05
700045,700057,0.05
700045,700076,0.06
700045,700161,0.06
700045,700182,0.05
700045,700020,0.19
700045,700010,0.13
700045,700007,0.20
700045,700041,0.06
